id_uniq;categoria;peso;altura;descricao
pk_0238;Luz;615;1,41;Sua cabeça e cauda ficam cobertas de pelos brancos nesta nova e ousada aparência. O excesso de energia da Mega Evolução estimulou seus genes, e a lã que Ampharos perdeu cresce novamente. Quando o Mega Ampharos aumenta a quantidade de energia elétrica que tem dentro de si, as orbes vermelhas em seu corpo e pelos emitem uma luz forte. Grandes quantidades de energia estimularam intensamente as células de Ampharos, aparentemente despertando o sangue de seu dragão adormecido.
pk_0239;Flor;5,8;0,4;Quando a época de chuvas termina, é atraído pelo sol e dança ao ar livre. Dizem que a dança que os Bellossom fazem é um ritual para invocar o sol. Ele é abundante nos trópicos. Quando dança, suas pétalas se esfregam e fazem um agradável som de toque. Quando Bellossom fica exposto a muita luz solar, as folhas que circundam seu corpo começam a girar. Quando vai dormir, eles se fecham em suas pétalas.
pk_0240;Rato D’água;8,5;0,4;A esfera na ponta da cauda desse pokémon faz com que ele flutue na água. Ela impede que Marill se afogue mesmo em fortes correntezas. Sua cauda é muito flexível e cheia de óleo. Se você vir apenas a cauda balançando na superfície da água, é uma indicação de ele está mergulhando sob a água para se alimentar de plantas aquáticas. Sua pele é repelente de água e seca quase assim que Marill sai da água.
pk_0241;Coelho D’água;28,5;0,8;É capaz de ficar o dia todo dentro d’água, uma vez que pode inalar e armazenar um grande volume de ar. Possui uma audição bem apurada, podendo ouvir bem mesmo debaixo d’água. Ouvindo com atenção, ele pode dizer o que está até mesmo nos rios selvagens e velozes. Quando brinca na água, ele enrola suas orelhas para evitar que seu interior se molhe. As manchas em forma de bolha em sua barriga ajudam a se camuflar quando está na água.
pk_0242;Imitação;38;1,2;Para evitar ser atacado, fica parado fingindo ser uma árvore. Ele odeia água, por isso foge quando começa a chuva. A composição de seu corpo aparenta-se mais com rochas do que com plantas, embora tenha aparência de árvore. Se um galho de árvore balança quando não há vento, é um Sudowoodo, não uma árvore. Os seus fãs ficam obcecados com o comprimento e o ângulo específicos de seus braços. É um favorito particular entre os idosos.
pk_0243;Sapo;33,9;1,1;O cabelo enrolado em sua cabeça comprova sua condição de rei. Dizem que quanto maior e mais crespo for o cabelo, mais respeito ele tem pelos outros de sua espécie. Eles se reúnem em noites de luar para formar um grande coro. Quando ele expande sua garganta para coaxar, Poliwags e Poliwhirls que estão por perto virão se reunir. Seu coaxar soa como um grito raivoso. Politoeds machos com vozes mais ameaçadoras atraem mais fêmeas.
pk_0244;Erva Daninha de Algodão;0,5;0,4;Quando Hoppips se agrupam em campos e montanhas é sinal de que a primavera se aproxima. São tão leves que uma brisa pode levá-los voando. Quando sentem a aproximação de ventos fortes, Hoppip une suas folhas com outros Hoppips para se preparar para não ser levado pelo vento. Eles gostam de brisas suaves, no entanto.
pk_0245;Erva Daninha de Algodão;1;0,6;Costuma florescer quando o clima esquenta. Fica flutuando no céu para absorver o máximo de luz solar que puder. A flor no topo de sua cabeça abre e fecha conforme a temperatura oscila para cima e para baixo. Por esse motivo, este pokémon às vezes é usado como um termômetro. Sua flor desabrocha a 18° C.
pk_0246;Erva Daninha de Algodão;3;0,8;Gosta de flutuar pelos ventos, espalhando seus esporos de algodão por onde passa. Ele consegue atravessar mares flutando, porém pousa quando encontra ventos frios. Flutua com os ventos sazonais e espalha seus esporos semelhantes ao algodão por todo o mundo para gerar mais descendentes.
pk_0247;Cauda Longa;11,5;0,8;Ele vive na copa das árvores, onde procura por suas presas. Costuma usar seu rabo com a mesma destreza de uma mão. O rabo ajuda-o a se equilibrar nas árvores. Ele usa seu impulso para balançar de um galho para outro. Dificilmente consegue manusear algo com suas verdadeiras mãos, ficaram desajeitadas com o pouco uso.
pk_0248;Semente;1,8;0,3;Ele vive bebendo apenas as gotas de orvalho que as plantas deixam cair, não se alimentando com mais nada. Pode cair do céu de repente. Se atacado por um Spearow, ele sacudirá violentamente suas folhas. Isso é tudo o que pode fazer para se defender. Não gosta de se locomover muito pois quer conservar os nutrientes armazenados em seu corpo.
pk_0249;Sol;8,5;0,8;Ele converte a luz solar em energia. Está sempre procurando voltar-se ao sol. Durante o dia ele é bem agitado, mas quando escurece fecha suas pétalas e fica mais quieto. Conforme a estação quente se aproxima, as pétalas no rosto deste pokémon se tornam mais vivas e animadas.
pk_0250;Asa Clara;38;1,2;Pode pairar em um ponto agitando suas asas em alta velocidade. Ele voa para proteger seu território. Seus olhos podem enxergar em torno de 360º sem mover sua cabeça. Não irá perder sua presa, mesmo que esteja atrás dele. Se bater suas asas muito rápido, pode gerar ondas de choque que estilhaçarão janelas na área.
pk_0251;Peixe D’água;8,5;0,4;Ao andar na terra, ele cobre seu corpo com uma película venenosa que mantém a sua pele livre de desidratação. Tocá-lo com as mãos desprotegidas causará uma dor aguda. Se enterra na lama para dormir. Ele vive em águas frias. Ele espera o clima esfriar para sair da água para obter comida.
pk_0252;Peixe D’água;75;1,4;É um pokémon bem descontraído. Ele é descuidado e muitas vezes bate a cabeça em barcos e rochas enquanto nada, porém não se importa muito com isso. Ele fica na água de boca aberta esperando que uma presa descuidada entre em sua boca. Como ele não se move, não fica com muita fome. Seu corpo é sempre viscoso.
pk_0253;Sol;26,5;0,9;Ele usa o cabelo fino que cobre seu corpo para sentir as correntes de ar e prever as ações do inimigo. Seu corpo é tão sensível que é capaz de sentir mudanças no climas, predizendo o tempo. A jóia em sua testa brilha ao utilizar algum poder psíquico. Quando seu poder se esgota, a joia fica opaca e escura. É extremamente leal a seu treinador. Dizem que desenvolveu seus poderes para proteger seu treinador. Não é bom em lutar à noite.
pk_0254;Luz Lunar;27;1;Quando expostos à luz da lua, os anéis de seu corpo brilham amarelo e ganham um poder misterioso, causando medo no coração de qualquer pessoa por perto. Este pokémon é noturno. Ele se esconde nas sombras e aguarda sua presa passar para atacar. Quando agitado, se protege espirrando suor venenoso de seus poros e jogando nos olhos do oponente.
pk_0255;Escuridão;2,1;0,5;Quando há alguém perseguindo Murkrow, o pokémon atrai a tal pessoa para trilhos de montanhas, fazendo muitos se perderem. Ele gosta de colecionar objetos brilhantes. Temido e odiado por muitos, acredita-se que traz infortúnio para todos aqueles que o vêem à noite. Mesmo sendo um símbolo da má sorte, dá presentes (objetos brilhantes) para os treinadores que estão por perto.
pk_0256;Real;79,5;2;"Quando mordido por Shellder na cabeça, desperta um poder psíquico incrível e desenvolve uma grande inteligência. Haja o que houver, ele permanecerá sempre calmo. Cada vez que boceja, Shellder injeta mais veneno nele. O veneno o torna mais inteligente. É chamado de ""O Sábio do Mar"". Está sempre tendo ideias que mudariam o mundo, mas assim que tem uma nova ideia, ele a esquece. Vai esquecer tudo o que aprendeu se o Shellder em sua cabeça cair."
pk_0257;Hexpert;79,5;1,8;Uma combinação de toxinas e o choque da evolução aumentou a inteligência de Shellder a ponto de Shellder agora controlar Slowking. Enquanto recita feitiços estranhos, este pokémon combina suas toxinas internas com o que é comido, criando poções estranhas. Uma mordida do Shellder desencadeou uma reação entre as químicas secretadas pelo cérebro do Slowpoke de Galar e as especiarias presentes dentro do seu corpo, fazendo com que Slowpoke recebesse o tipo veneno ao evoluir para o Slowking de Galar. A inteligência do Shellder também aumentou exponencialmente, conferindo-lhe poderes psíquicos de fazer inveja aos demais pokémons psíquicos. Os Slowkings de Galar foram vistos a proferir encantamentos para comunicarem entre si. Parece que também lançam misteriosos feitiços ao utilizarem os seus movimentos nas batalhas. O que exatamente esses Slowking de Galar estão dizendo ainda não foi totalmente descoberto.
pk_0258;Grito;1;0,7;Este pokémon adora fazer travessuras. Gosta de assustar os seres humanos durante a noite. Ele pode imitar alguém chorando num cômodo vazio, morder, puxar os seus cabelos, soltar um gritos agudo, tudo para te surpreender. Ele usa o medo dos outros como sua energia, absorvendo-o com suas joias. Se você encostar o ouvido nas joias em volta do pescoço, poderá ouvir gritos. Durante o dia, ele dorme na escuridão.
pk_0259;Símbolo;5;0,5;Este Pokémon tem a forma de uma escrita antiga. É um mistério o que veio primeiro, os escritos antigos ou os vários Unown. A pesquisa sobre este tópico está em andamento, mas nada é conhecido.
pk_0260;Paciente;28,5;1,3;Ele tenta desesperadamente manter sua cauda preta escondida. Acredita-se que sua cauda esconda um segredo. Ele odeia luz e choque. Para manter sua cauda negra como breu, ela vive silenciosamente na escuridão. Nunca é o primeiro a atacar. Quando é atacado, infla seu corpo para contra golpear. Ele não suportará um ataque em sua cauda. Quando isso acontecer, Wobbuffet tentará levar o inimigo consigo com um Destiny Bond.
pk_0261;Pescoço Comprido;41,5;1,5;A cabeça em seu rabo possui um pequeno cérebro, permitindo-o a lutar ainda que esteja de costas. Se você chegar perto, o rabo pode reagir ao seu cheiro e te morder. Enquanto come, o rabo de Girafarig também faz movimentos de mastigação, mesmo sem nada na boca. Enquanto dorme, a cabeça em sua cauda fica de vigia. A cauda não precisa dormir. Quando está em perigo, a cauda usa seus poderes misteriosos para afastar o inimigo.
pk_0262;Bicho-do-Cesto;7,2;0,6;Se parece com uma pinha. Seu casco o protege de ser bicado por pássaros por engano. Fica pendurado esperando um pokémon inseto (sua presa) passar. Quando perturbado por alguém, cai da árvore em que estiver e explode. Usa sua saliva para colar casca da árvore em seu corpo. Gosta de engrossar sua casca adicionando camadas de casca de árvore. O peso adicional não o incomoda. Pinecos velhos são ridiculamente enormes.
pk_0263;Bicho-do-Cesto;125,8;1,2;Ele é revestido por um casco de aço, funcionando como sua armadura. Normalmente encontrado pendurado em um grande tronco de árvore. Ele espalha pedaços de seu casco para afastar seus inimigos. Seus olhos são tudo o que pode ser visto de suas entranhas misteriosas. No momento em que engole sua presa, o interior de sua concha fica exposto, mas até hoje ninguém jamais viu isso.
pk_0264;Serpente da Terra;14;1,5;Ele pode cavar o chão usando o rabo e fazer seu ninho embaixo da terra. Os ninhos em que Dunsparce vive são labirintos de túneis. Se localizam nos túneis pelo cheiro da terra. Quando é surpreendido, enterra-se rapidamente. Consegue voar bem baixo. Cientistas acreditam que voava pelos céus em tempos antigos. Ele se esconde no fundo de cavernas onde nenhuma luz o atinge e permanece virtualmente imóvel lá.
pk_0265;Escorpião Voador;64,8;1,1;Ele constrói seu ninho em um penhasco íngreme. Ele navega nos ventos com seus membros estendidos sem fazer barulho. Quando acaba de planar, ele salta pelo chão de volta para o ninho. Ele plana no ar suavemente enquanto procura suas presas. Ele captura seus oponentes apertando os rostos deles com suas garras. Em seguida, aplicá-lhes veneno com seu ferrão.
pk_0266;Serpente de Ferro;400;9,2;É dito que se um Onix viver por 100 anos, a composição de seu corpo passa a aparentar-se com diamante, à medida que evolui para Onix. O corpo de Steelix é mais duro que qualquer metal. Ele abre caminho por entre pedras com suas mandíbulas robustas. Pode enxergar mesmo debaixo da terra. Atingem profundidades de mais de 1 km no subsolo. As muitas pequenas partículas de metal que cobrem seu o corpo refletem bem a luz brilhante.
